Area ,Price
3100,700000
2540,695000
2550,695000
3510,695000
1460,680000
1620,659500
2510,659000
1460,655275
2560,650000
1400,608000
2530,589900
2250,571000
2060,569000
1340,566000
1500,563000
1020,558000
1680,555000
2790,533112
2880,525000
1080,516200
1800,515000
2340,505000
940,499950
920,499000
1640,490000
3020,490000
1210,483300
1140,480000
1870,480000
1490,475000
1620,470000
1020,445434
1290,440000
1450,435000
1270,433000
1570,429950
1410,429000
860,420000
1390,417500
2090,415000
1100,403000
1440,400000
710,399950
1940,392000
860,385000
1130,380000
1530,375500
2210,375000
1960,369990
1520,366000
1630,360000
1890,359950
1392,350000
920,345000
1410,335000
1930,315000
950,315000
1100,310000
1740,310000
1230,310000
1150,307000
1010,306888
2009,303210
1651,285000
1940,278500
1560,269000
870,268000
1020,253000
1320,251750
1130,250000
1200,227000
920,225000
970,219900
920,199500
1330,183000
1030,175000
970,165000
1010,149500
860,100000
7680,7060000
6120,2890000
1520,1990000
4210,1370000
2340,1090000
3760,1010000
1590,881000
3470,875000
2650,852600
1270,850830
1920,813000
3280,809950
2120,800000
2210,799000
4500,785000
1230,762400
2810,742000
1490,740000
1450,735000
3240,719950
1390,700000
3020,665000
4140,657500
1030,650000
1790,619400
1510,600000
2790,599000
980,588000
2240,580379
2600,571000
1990,560200
1650,547500
1850,545000
1240,545000
2520,535000
1050,530000
840,527000
1400,522000
2550,516000
3200,515000
1220,514000
3280,495000
1105,487028
1140,476000
1630,475000
980,465000
1320,465000
2180,464000
1030,460000
3170,455000
2300,450000
1420,435000
1860,427000
2550,415000
1640,405000
710,399950
1080,386000
1460,381000
1370,371500
890,371000
550,355000
940,354000
1170,352500
1130,350000
1430,349000
1230,335000
720,333000
2210,330000
2456,329950
1130,325000
1160,317000
2250,308900
1410,295000
2414,292000
860,290300
1520,290000
1870,285000
1860,280000
1350,276900
1160,262500
806,250000
1510,248000
1360,240000
1640,234000
1110,230000
1050,220000
1310,214950
700,200000
620,148000
800,110000
3100,2250000
3000,1690000
4030,1490000
1600,1330000
4410,1240000
4280,1230000
1860,1180000
3270,1070000
2370,1030000
1870,920000
2460,900000
2060,890000
3960,860000
2130,850000
1600,835000
2683,822000
1500,795000
3010,789500
2460,784000
2110,743000
2480,717000
1410,706000
3280,699000
2570,680000
1370,678500
1730,670000
2160,660000
1460,656500
2540,640000
1300,620000
2180,610750
1480,600000
1450,599000
1200,594000
1530,585000
2060,580000
1770,578000
1310,575000
1710,561000
1090,560000
1510,545000
2120,531000
1260,520000
1600,510000
1370,501000
2990,498500
2140,495000
1769,495000
2640,489950
2470,485000
1250,480000
1940,465250
890,448000
910,445000
1340,445000
1210,440000
1200,440000
1030,440000
1110,430000
900,405000
1000,402000
970,400000
1180,397990
900,381000
1220,370000
1341,363000
1340,350000
1060,349950
2080,342500
1170,336750
1910,333000
1100,320000
970,315000
1880,315000
1070,312500
1100,310000
2490,306000
1180,300000
1970,299995
1450,299000
1490,294000
420,280000
1490,259000
1770,248000
1500,235000
910,223000
1200,210000
1130,210000
820,173000
2510,1740000
1990,1700000
2910,1340000
2000,1130000
2340,1120000
1960,1030000
1660,975000
3770,950000
2350,910000
2770,890000
3670,883000
4120,863000
2280,849900
4070,845000
1720,822500
1320,810000
2860,799000
2670,795000
1940,775000
1700,760000
1830,725000
1920,718500
3650,697000
1510,696000
2790,665000
2190,622500
1800,615000
2010,590000
2440,589000
1250,589000
1580,585000
2040,580000
1230,577000
1144,575000
1090,556000
3610,540000
1260,538000
1200,530100
1010,513000
1430,499950
1580,485000
1200,475000
1100,459950
1220,458000
2630,454000
1220,440000
1500,435000
1910,430000
2690,419000
1750,415500
1060,385000
2050,385000
1870,380000
1290,379500
900,370000
2220,370000
1100,369500
1230,350000
1240,345000
720,330000
2070,325000
1880,324900
610,305000
1280,304000
1560,300000
1180,299000
920,285000
1900,265000
1120,250600
1400,250000
950,235000
930,230000
710,215000
1440,210000
1340,206135
1290,205000
1020,171000
1270,153000
1150,129000
2960,883000
1660,850000
2450,735000
1930,530000
2360,525000
1090,496752
1070,397500
1430,330000
1960,1140000
2700,652500
1290,650000
950,520500
1370,506000
1110,416000
1730,269950
2070,1920000
2080,1740000
2440,1710000
2630,1100000
2800,999000
3280,963000
1490,921000
3030,902000
2360,899950
3190,862000
3450,852880
3160,850000
1890,825000
1710,825000
1720,798800
4290,792500
1100,763101
3100,759950
3430,749995
2690,699850
850,690000
2840,685000
2500,680000
1720,667000
1060,660000
1910,650000
2110,638000
2640,632500
2440,576000
2120,575000
2170,566000
3130,565000
2700,554000
820,552000
1440,545000
2650,542525
1700,534500
2050,530000
1120,524000
1420,523950
1220,518000
2280,500000
770,500000
1470,499000
2570,492500
1510,470000
1160,470000
1120,468500
1640,465000
860,460000
970,460000
760,460000
1310,455000
2960,450000
1890,445000
2300,435000
1980,435000
2340,429000
1520,427000
1460,418000
1220,418000
1000,415000
1580,410000
1130,400000
870,385000
1590,385000
2960,385000
830,385000
1600,378000
1040,375000
2400,375000
2040,375000
1140,373000
1530,371025
1210,357186
1760,353500
1212,340000
1340,335000
760,332000
1200,320000
1150,309212
1110,304000
1200,300000
1030,295000
1960,285500
1880,284000
1100,277000
1000,265000
980,245000
880,235000
1400,230000
1370,220000
1410,220000
1070,183000
1220,175000
1230,150000
760,92000
4820,4670000
3060,2480000
2540,2030000
1850,1730000
2960,1560000
1710,1540000
4420,1330000
4170,1200000
2500,1190000
2570,1170000
1840,1010000
2060,1010000
1810,950000
1480,936000
3870,900000
1940,870000
2570,866059
2480,854000
3120,840000
3010,837700
2800,824000
2670,810000
2590,809000
1050,765000
2940,752000
2300,738500
1580,729000
2630,725000
2110,720000
1370,675000
2700,669000
1030,667500
1380,640000
2490,616000
2830,605500
2010,605000
1540,580000
1320,560000
1170,560000
1120,554000
2240,550000
1380,549000
1200,547000
1590,545000
1990,536000
3070,535000
3250,519000
1480,506000
2970,499500
2030,493000
2300,479500
1020,479000
1150,475000
900,473000
1180,472000
2340,465950
995,465000
1494,465000
1350,458000
1670,451000
2470,449950
1450,440000
1230,435000
1080,435000
1370,430000
980,430000
2890,421000
1610,415000
1480,405000
1010,402000
2140,400000
1620,386000
2210,382500
2150,380000
2800,379900
1160,375000
1380,350000
1260,350000
1480,345000
1680,345000
1270,343000
740,342000
1270,332000
3040,330000
2610,325000
860,320000
1870,310000
1360,305000
1660,294999
1413,286800
1360,280000
1380,272000
940,269500
1090,260000
1150,260000
1270,259000
1700,255000
880,253000
1088,250000
1800,250000
1160,250000
1370,247200
1280,242000
1140,239950
1190,235000
1410,229950
930,210000
1320,206000
1180,204950
820,198000
1180,187500
1220,170000
1440,142500
6430,4490000
3850,3000000
6050,1600000
1790,1400000
3870,1400000
2690,1380000
3360,1160000
2680,975000
3640,913000
3020,900000
1800,855000
2350,850000
3810,825000
3170,820000
2910,770000
3210,770000
2790,764000
1690,739888
990,711000
1540,690000
3450,688000
1260,650000
1620,650000
1320,650000
1650,646000
2807,630000
1910,620000
2480,615000
3250,580000
3160,574950
2290,570000
3260,568450
1690,564000
2795,562000
1060,559000
1120,555000
1170,554000
1360,545500
2050,540000
1420,540000
1930,536751
2120,535000
2610,535000
2920,515500
1040,515000
3030,507000
1170,507000
1410,485000
1380,482000
1230,475000
1140,469000
860,465000
1980,461000
1180,455000
760,450000
2410,440000
1170,424000
1270,415000
2020,415000
1820,410000
2310,407450
2410,403500
950,400000
1689,384400
940,375000
1950,375000
1680,365000
1100,343566
1600,330000
1280,325000
1820,322500
1730,315000
1740,310000
1220,309000
1700,300000
910,300000
1110,299000
1380,295000
1590,287500
990,284950
1460,279950
1320,274500
1584,267000
1050,265000
1050,264950
1080,264000
1430,253779
790,250275
1260,242000
670,240000
1170,239950
1080,230000
1130,220000
1820,206000
1080,192500
720,190000
1990,180000
660,175000
1120,175000
4050,2200000
3880,1820000
2350,1530000
2760,1440000
2440,1330000
3600,1310000
3280,1240000
2610,1190000
3990,1070000
2430,1030000
2540,945000
3530,930000
3280,925000
1440,899000
1320,850000
3910,805000
2590,799000
3010,775000
2650,770000
1080,756000
3040,750000
2650,734990
2320,728050
2440,720000
3200,712000
1360,703000
900,680000
2496,661000
1870,659500
2310,646000
1500,619850
1550,618250
1530,607500
2540,600000
3070,600000
1470,590300
2840,585000
2160,580000
970,576000
1320,558000
1290,549000
1240,543000
3090,540500
1940,520000
1270,519000
2610,510000
2120,507000
1150,506000
1610,505000
1870,500000
920,499000
1820,489950
950,475000
1730,470000
1320,464000
1610,450000
2400,450000
1170,440000
1440,437000
790,436000
1310,435000
2640,429900
1320,410000
1260,405000
1940,401000
1320,399888
1430,395000
1090,390000
1630,385000
1090,380000
1260,378750
1800,362500
2850,360000
1430,352450
850,350000
1480,346150
2480,340000
2030,335000
2238,330000
3490,320000
920,319950
1070,311000
1220,310000
1300,287000
1210,285000
1790,280000
1860,275000
1530,269900
1840,265000
1050,249000
1040,248000
1670,240000
1750,232603
880,232500
1140,221000
1440,210000
1140,200000
1330,197500
920,186000
1150,177000
990,120000
4430,2400000
3230,2110000
2860,1950000
2750,1460000
1980,1330000
4410,1320000
2966,1300000
4930,1240000
2500,1230000
4820,1140000
4000,1080000
3000,995000
1700,979000
2470,970500
3360,950000
1650,950000
2040,925000
3730,925000
2170,915000
2340,905000
1610,885000
3060,869000
2250,850000
2780,830000
3240,812000
3150,800000
1450,790000
2140,780000
2970,775950
2770,754800
3440,725000
2380,725000
3690,725000
3290,715000
1630,681500
2220,665900
3030,660000
1280,654000
3040,650000
880,640000
2090,632500
2440,625000
1850,623000
2620,605000
1040,600000
3290,595000
1640,587206
3260,565000
1420,547000
1750,525000
1360,511500
1060,489000
1300,488800
1110,482500
1040,480000
1210,477000
1870,458000
1440,456000
1470,455000
1650,455000
980,450000
2510,448000
2040,443500
1160,441000
1790,436500
2540,425000
1290,425000
1300,420000
1670,420000
690,412000
1460,405000
1430,400000
2670,400000
1400,400000
2320,397000
900,395000
1160,390000
1020,380000
1230,378000
2550,371000
1100,359950
1290,359900
2040,355000
1000,355000
1330,340000
2570,339990
2240,337000
1510,332000
1860,330000
1820,329950
840,325000
1140,291000
1890,282000
1470,280000
1100,279000
1410,264950
680,250000
380,245000
1300,237000
1310,218000
980,215000
1680,210000
960,205000
1150,203000
1230,200000
860,200000
1020,175000
1400,1100000
3290,930000
2160,849000
1680,750000
2330,639500
890,442900
1000,418000
830,375000
2570,874150
2810,810000
1840,802000
1230,732600
2370,687000
960,565000
2090,545000
1420,500000
1490,480000
1570,439500
2580,374000
2380,330000
3740,3400000
4230,2080000
2810,1700000
4570,1580000
1550,1290000
2200,1220000
3160,1190000
3440,905000
2570,905000
1480,899000
3030,835000
4470,831500
2500,806000
1450,800000
1980,800000
2490,780000
2300,775000
1720,750000
1340,735000
1610,725000
3420,725000
1680,715000
970,690000
1300,685000
2810,675000
2440,670000
1890,664950
1980,660000
2400,650000
1200,649950
1890,649000
2960,633634
1270,615000
1550,603500
2260,600000
3220,590000
1640,579000
1330,577000
1060,569000
1000,562500
1960,560000
2300,560000
1900,550000
1840,550000
1080,525000
2040,515000
1630,502000
1150,500000
1630,497000
2310,495000
1540,494000
1540,491234
1080,490000
2110,479000
900,471001
2150,470000
1750,460000
2000,459950
1430,458500
1060,453000
1260,450000
1340,449500
1230,449000
1610,446000
1050,442500
2520,442000
1250,440000
950,430000
1300,430000
880,425000
1180,425000
880,420000
1350,415000
860,405000
1520,405000
1200,403500
1020,402101
1340,400000
810,399950
1350,396500
1880,389800
1630,385000
2700,385000
1870,375000
1940,365000
940,362500
2430,362300
1720,360000
1400,350000
1660,350000
1210,349900
1270,347000
880,346000
2110,345950
1360,345100
1140,345000
1140,345000
1310,337000
720,335000
1150,334000
2242,329900
1030,326000
1170,324000
2010,322200
2280,320000
1890,320000
2300,312891
2540,310000
2620,300000
1840,300000
1060,299995
880,291500
1610,290900
990,290000
780,286000
1660,285000
1010,280000
1180,275000
1080,275000
2540,269950
1240,269500
1620,265000
1760,264000
1390,261350
2000,260000
1310,249900
1500,249500
1000,249000
1230,239950
1170,235000
2180,235000
1180,235000
870,234000
1650,233500
1530,230000
1580,225000
1340,215000
880,205425
1090,200000
1740,199950
1200,165000
1270,160797
2600,3080000
3831,2700000
4560,2470000
1680,1250000
3820,1220000
2740,1160000
1460,1010000
2420,998000
1810,970000
1820,941000
3580,925000
3030,880000
3220,875000
1830,859000
3920,850000
1790,850000
1840,845000
3200,839000
1530,819000
3190,790000
1760,762500
2370,751000
2440,745641
2650,725000
1500,689000
1510,687500
1640,683500
2300,675000
1420,665000
1860,660000
2341,640000
2050,639888
1130,631500
1820,625000
2450,620000
1090,615000
960,615000
1740,600000
3680,600000
2080,599000
3190,589950
2270,585000
4620,575000
1440,575000
1159,549000
2070,535000
1280,530000
2300,520000
2520,518000
1420,510000
1300,502000
900,485000
1240,483000
1150,464500
980,457500
2950,455000
1000,455000
1250,445000
1480,440000
790,438000
1290,437000
1930,425000
1600,425000
2140,420000
1070,415000
2280,415000
2360,405000
1310,405000
1410,405000
990,400000
1510,400000
2590,396500
770,395000
1600,395000
1860,380000
1740,379000
1160,367500
1340,366000
1450,362500
1500,360000
1810,358000
630,355000
740,350000
2560,350000
2090,349950
1360,348500
1180,343500
1210,342500
1970,339000
720,339000
970,336500
900,329950
830,329445
850,325000
1460,324950
